trade_index,symbol,entry_date,exit_date,entry_sig_date,exit_sig_date,position,period,entry_index,exit_index,return,industry,stock_id,trade_price@entry_date,trade_price@exit_date,adj_close@entry_date,pct_change@entry_date,pct_change@exit_date,turnover@entry_date,turnover@exit_date,volume@entry_date,volume@exit_date,類別@entry_sig_date,類別@exit_sig_date,mae,gmfe,bmfe,mdd,pdays
62,2845 遠東銀,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.024678648341556864,金融保險業,2845 遠東銀,11.4,11.75,23.204942252410333,0.0,0.021739130434782705,42060904.2,205652600.75,3689553.0,17502349.0,0,0,-0.0014250000000000096,0.029233004385964767,0.0,-0.017094017094017255,5.0
63,2884 玉山金,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.0020492046588737045,金融保險業,2884 玉山金,26.2,26.3,101.34667550810512,-0.01132075471698124,0.003816793893129944,417133186.8,242527291.0,15921114.0,9221570.0,0,0,-0.0014250000000000096,0.002386354961832371,0.0,-0.0038022813688213253,4.0
64,2885 元大金,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.0119179691547866,金融保險業,2885 元大金,24.55,24.4,54.133443613775114,-0.00203252032520318,0.002053388090348829,510836841.90000004,419263004.0,20808018.0,17182910.0,0,0,-0.00956003054989829,0.0,0.0,-0.00956003054989829,0.0
65,2886 兆豐金,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.02300708344953506,金融保險業,2886 兆豐金,37.65,37.0,94.35190106930658,0.0,0.005434782608695787,639815327.55,1787797524.0,16993767.0,48318852.0,0,0,-0.023969189907038557,0.001227257636122081,0.001227257636122081,-0.025165562913907258,1.0
66,2887 台新新光金,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.011076095983552636,金融保險業,2887 台新新光金,19.0,18.9,59.914496744443895,-0.002624671916010568,-0.0052631578947368585,477774418.0,302561708.4,25146022.0,16008556.0,0,0,-0.006680657894736819,0.0038306578947369108,0.0038306578947369108,-0.010471204188481686,1.0
67,2891 中信金,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.004178042576864938,金融保險業,2891 中信金,24.8,25.05,81.7611312078298,-0.015873015873015817,0.020366598778004175,874722486.4,739874545.5,35271068.0,29535910.0,0,0,-0.011491280241935464,0.008641280241935556,0.0,-0.011491280241935464,1.0
68,2915 潤泰全,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.014087113161276976,貿易百貨,2915 潤泰全,60.3,59.8,104.79992026419188,-0.013093289689034449,0.003355704697986406,132624362.69999999,98801380.6,2199409.0,1652197.0,0,0,-0.013017081260364605,0.005199046434494425,0.005199046434494425,-0.018121911037891292,3.0
69,3002 歐格,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.06075732600732575,電腦及週邊設備業,3002 歐格,13.65,14.5,33.33427439219676,-0.0036496350364961794,0.021126760563380254,5764395.0,18116894.5,422300.0,1249441.0,0,0,-0.01239835164835168,0.06075732600732575,0.0,-0.01239835164835168,4.0
70,3024 憶聲,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.02330095302117252,光電業,3024 憶聲,15.35,15.8,24.59164706063111,-0.0032467532467533866,-0.021671826625386803,24582625.9,79538084.8,1601474.0,5034056.0,0,0,-0.0046776872964169325,0.05061799674267076,0.0,-0.021671826625386914,2.0
71,3033 威健,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.01753965091176457,電子通路業,3033 威健,34.0,33.6,168.69057374438344,0.017964071856287456,0.004484304932735439,382398612.0,121034625.60000001,11247018.0,3602221.0,0,0,-0.017578419117646904,0.016196911764706057,0.016196911764706057,-0.033236994219653204,2.0
72,3034 聯詠,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.005843694374999875,半導體業,3034 聯詠,455.0,455.0,1669.2719026649017,-0.017278617710583144,-0.0065502183406114245,1787626750.0,2107013090.0,3928850.0,4630798.0,0,0,-0.01239835164835168,0.0238137087912087,0.0238137087912087,-0.03536977491961413,3.0
73,3062 建漢,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.010321875931869284,通信網路業,3062 建漢,22.2,22.1,43.58921187063177,-0.0672268907563025,-0.01118568232662187,165195861.0,28890998.5,7441255.0,1307285.0,0,0,-0.01042117117117125,0.005322128378378421,0.0,-0.01118568232662187,2.0
74,3264 欣銓,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.09809844887752961,半導體業,3264 欣銓,59.3,65.5,154.80063037806843,-0.014950166112956964,0.0234375,539559966.6999999,1159771230.5,9098819.0,17706431.0,0,0,-0.0014250000000000096,0.10297913153457006,0.0,-0.0014250000000000096,5.0
75,3265 台星科,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.025085612911111,半導體業,3265 台星科,67.5,69.6,93.75602811442478,-0.01603498542274051,-0.002865329512893977,138499402.5,155599221.6,2051843.0,2235621.0,0,0,-0.0014250000000000096,0.0503529629629631,0.0,-0.019718309859155014,5.0
76,3481 群創,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.0888378585416667,光電業,3481 群創,14.7,16.1,24.189860483291046,0.0,0.09523809523809534,773789772.0,6676738441.1,52638760.0,414704251.0,0,0,-0.015011054421768533,0.09367738095238098,0.0,-0.015011054421768533,1.0
77,3540 曜越,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.01998819465828261,電腦及週邊設備業,3540 曜越,49.2,48.5,138.40189937860336,-0.09225092250922495,0.0031023784901758056,228759434.4,29817897.0,4649582.0,614802.0,0,0,-0.018676803861788716,0.004663871951219534,0.004663871951219534,-0.023232323232323382,1.0
78,3628 盈正,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.02707123114991128,其他電子業,3628 盈正,56.2,55.0,115.32161964176323,-0.06333333333333324,-0.010791366906474864,56901432.2,11813560.0,1012481.0,214792.0,0,0,-0.022746886120996623,0.0,0.0,-0.022746886120996623,0.0
79,3645 達邁,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.0066945250659630195,電子零組件業,3645 達邁,37.9,37.7,55.73682741614416,-0.010443864229765065,-0.04193138500635318,16795801.9,35947779.400000006,443161.0,953522.0,0,0,-0.0066945250659630195,0.051270250659630534,0.051270250659630534,-0.05513784461152871,4.0
80,3665 貿聯-KY,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.009277740335708273,其他電子業,3665 貿聯-KY,289.5,288.5,555.1512421622201,0.030249110320284656,0.0248667850799289,1170641307.0,750573717.0,4043666.0,2601642.0,0,0,-0.02901947322970644,0.0,0.0,-0.02901947322970644,0.0
81,3682 亞太,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.04491605538922139,電子工業,3682 亞太,6.68,6.99,4.491795132933105,-0.008902077151335286,0.021929824561403466,11328070.92,15946356.9,1695819.0,2281310.0,0,0,-0.0014250000000000096,0.04491605538922139,0.0,-0.0014250000000000096,5.0
82,4726 永昕,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.012101365293321065,生技醫療業,4726 永昕,41.55,42.3,41.55,-0.02464788732394374,-0.016279069767441978,76437540.6,106486443.0,1839652.0,2517410.0,0,0,-0.009836582430806318,0.03342298435619728,0.0069865824308061875,-0.01670644391408116,4.0
83,4743 合一,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.014231937799446648,生技醫療業,4743 合一,241.0,216.0,360.79502616368023,0.008368200836820217,0.0,369238992.0,534227616.0,1532112.0,2473276.0,0,0,-0.04493137966804994,0.018739861687413484,0.0,-0.04493137966804994,2.0
84,4746 台耀,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.03958203053874432,生技醫療業,4746 台耀,88.4,85.4,116.35589879782154,-0.0210409745293465,-0.012716763005780396,272359604.40000004,115786003.2,3080991.0,1355808.0,0,0,-0.0353132918552036,0.0,0.0,-0.0353132918552036,0.0
85,4755 三福,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.09612105491987188,化學工業,4755 三福,136.5,150.5,198.66293712421896,-0.010869565217391242,-0.0033112582781456013,62753145.0,538652744.0,459730.0,3579088.0,0,0,-0.0014250000000000096,0.10465073260073265,0.0,-0.0033112582781456013,5.0
86,4770 上品,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.0027562524320652315,化學工業,4770 上品,322.0,323.0,345.99768652400235,0.02711323763955331,0.0015503875968991832,664237056.0,146431727.0,2062848.0,453349.0,0,0,-0.04484130434782607,0.0016761645962732885,0.0,-0.04484130434782607,2.0
87,4904 遠傳,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.04113431751277119,通信網路業,4904 遠傳,78.3,82.0,160.4089398102116,-0.003816793893129833,0.03535353535353525,239378446.79999998,1099379002.0,3057196.0,13407061.0,0,0,-0.0014250000000000096,0.04576181353767539,0.0,-0.022222222222222032,5.0
88,4915 致伸,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.0002741905826921798,電子零組件業,4915 致伸,65.0,65.4,104.50850367050475,-0.006116207951070374,-0.004566210045662045,120984305.0,99038882.4,1861297.0,1514356.0,0,0,-0.0014250000000000096,0.0185464999999998,0.0,-0.013574660633484004,5.0
89,4938 和碩,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.007859117268041338,電腦及週邊設備業,4938 和碩,77.6,77.1,145.36500054952228,-0.006402048655569703,-0.02774274905422447,602175224.0,914188500.9,7759990.0,11857179.0,0,0,-0.007859117268041338,0.02173782216494846,0.02173782216494846,-0.028967254408060583,4.0
90,4961 天鈺,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.05022567230468733,半導體業,4961 天鈺,168.0,160.5,207.55330133442877,0.0370370370370372,0.0031250000000000444,952745472.0,356898714.0,5671104.0,2223668.0,0,0,-0.048976190476190395,0.0,0.0,-0.048976190476190395,0.0
91,4967 十銓,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.1443070990023847,半導體業,4967 十銓,62.9,72.4,56.48971463602792,-0.0063191153238545406,0.011173184357541999,355168372.4,2555252802.8,5646556.0,35293547.0,0,1,-0.0014250000000000096,0.1493931637519872,0.0,-0.007621951219512035,5.0
92,4968 立積,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.05789376273232971,半導體業,4968 立積,191.0,181.0,353.6151991418584,0.05817174515235468,-0.016304347826086918,4176191698.0,992325441.0,21864878.0,5482461.0,0,0,-0.05370641361256534,0.0,0.0,-0.05370641361256534,0.0
93,5356 協益,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.07846638101369274,電腦及週邊設備業,5356 協益,28.3,30.7,73.1970462001622,-0.029159519725557526,0.05498281786941561,22539110.5,56039810.699999996,796435.0,1825401.0,0,0,-0.0014250000000000096,0.08325980565371038,0.0,-0.0014250000000000096,5.0
94,5880 合庫金,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.005843694374999986,金融保險業,5880 合庫金,28.1,28.1,63.66012537429426,-0.008818342151675429,0.0035714285714285587,204432895.20000002,172277025.5,7275192.0,6130855.0,0,0,-0.00497864768683276,0.003905471530249116,0.003905471530249116,-0.008849557522123908,1.0
95,6488 環球晶,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.0019373827615422057,半導體業,6488 環球晶,509.0,511.0,688.1337579976713,-0.003913894324853229,-0.003898635477582846,606707640.0,355334581.0,1191960.0,695371.0,0,0,-0.0014250000000000096,0.01623153241650299,0.0,-0.013513513513513487,5.0
96,6830 汎銓,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.008119175086025443,其他電子業,6830 汎銓,178.0,180.5,178.0,0.017142857142857126,-0.008241758241758212,221080272.0,142891200.5,1242024.0,791641.0,0,0,-0.0042299859550560814,0.04906474719101128,0.04906474719101128,-0.050802139037433136,4.0
97,8016 矽創,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.016048483263598312,半導體業,8016 矽創,239.0,235.5,988.9143084216989,0.006315789473684275,-0.012578616352201255,321323550.0,167018013.0,1344450.0,709206.0,0,0,-0.016048483263598312,0.0006640690376569225,0.0006640690376569225,-0.01670146137787054,1.0
98,8050 廣積,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.028020510682785993,電腦及週邊設備業,8050 廣積,82.2,85.0,313.8387849121602,0.00366300366300365,-0.007009345794392496,322544826.6,197303445.0,3923903.0,2321217.0,0,0,-0.0014250000000000096,0.07510812043795623,0.0,-0.039548022598870025,5.0
99,8054 安國,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.011247818042621649,半導體業,8054 安國,34.9,35.5,76.93909612742846,-0.03724137931034488,0.03649635036496357,39495003.8,31953798.5,1131662.0,900107.0,0,0,-0.020023101719197745,0.015742478510028635,0.0014362464183381718,-0.021428571428571574,2.0
100,8070 長華*,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.03812301475831681,電子通路業,8070 長華*,37.0,34.05,878.5008385159339,0.004070556309362372,-0.036775106082036824,57361655.0,124529873.24999999,1550315.0,3657265.0,0,0,-0.033847791234529634,0.03566976857385229,0.03566976857385229,-0.06712328767123288,2.0
101,8215 明基材,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,0.01987833164375785,光電業,8215 明基材,38.65,39.65,55.68055231421253,-0.007702182284980874,0.011479591836734526,101462240.75,134562346.1,2625155.0,3393754.0,0,0,-0.0014250000000000096,0.02441135187580823,0.0,-0.010178117048346147,5.0
102,8431 匯鑽科,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.04436539921292837,其他電子業,8431 匯鑽科,67.1,64.5,71.78789690909134,-0.021865889212827838,-0.006163328197226425,41475784.9,6789270.0,618119.0,105260.0,0,0,-0.040117921013412716,6.318926974646644e-05,6.318926974646644e-05,-0.040178571428571175,1.0
103,9136 巨騰-DR,2023-06-12,2023-06-19,2023-06-09,2023-06-16,0.009615384615384616,5.0,3976.0,3981.0,-0.008860860704666074,存託憑證,9136 巨騰-DR,6.59,6.57,10.75398148617654,-0.0015151515151514694,0.001524390243902607,2452949.57,5322889.17,372223.0,810181.0,0,0,-0.005970864946889254,0.0031208649468892347,0.0031208649468892347,-0.009063444108761365,2.0
104,2059 川湖,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,0.32167440347071596,電子零組件業,2059 川湖,461.0,612.0,802.1208509342059,0.0032644178454841466,0.09874326750448859,240259370.0,2630983104.0,521170.0,4298992.0,0,1,0.0,0.32754880694143185,0.0,0.0,3.0
105,0050 元大台灣50,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.012837285714285773,domestic_etf,0050 元大台灣50,131.25,129.75,239.0371022369739,-0.0022805017103763037,-0.006127920337035686,832081950.0,1032999305.25,6339672.0,7961459.0,0,0,-0.012837285714285773,0.0,0.0,-0.012837285714285773,0.0
106,0056 元大高股息,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.00020462114268238185,domestic_etf,0056 元大高股息,32.73,32.77,70.44386764772315,-0.0015253203172668206,-0.0018275967103257296,931103825.5199999,854289027.57,28448024.0,26069241.0,0,0,-0.009052367858234045,0.0016259471432935602,0.0,-0.009052367858234045,1.0
107,00690 兆豐藍籌30,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.01891880586342498,domestic_etf,00690 兆豐藍籌30,27.97,27.48,38.27846673615265,0.0007155635062610077,-0.01151079136690647,22810402.07,13007740.44,815531.0,473353.0,0,0,-0.01891880586342498,0.0,0.0,-0.01891880586342498,0.0
108,00692 富邦公司治理,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.01462011229375959,domestic_etf,00692 富邦公司治理,32.85,32.56,43.75665639952415,-0.0012161751292185663,-0.005801526717557182,75779661.15,93722918.08000001,2306839.0,2878468.0,0,0,-0.0102404261796043,0.0,0.0,-0.0102404261796043,0.0
109,00701 國泰股利精選30,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,0.003995205753096309,domestic_etf,00701 國泰股利精選30,25.03,25.13,31.88609195421461,-0.0011971268954508174,0.0,25624837.950000003,32572852.619999997,1023765.0,1296174.0,0,0,-0.001198561725929026,0.003995205753096309,0.0,-0.001198561725929026,2.0
110,00728 第一金工業30,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.020113880580143406,domestic_etf,00728 第一金工業30,25.08,24.72,32.63988309107217,0.0052104208416834386,-0.007627458851866664,15263487.36,12691149.12,608592.0,513396.0,0,0,-0.015758612440191277,0.0,0.0,-0.015758612440191277,0.0
111,00731 復華富時高息低波,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,0.0007905138339920903,domestic_etf,00731 復華富時高息低波,63.25,63.3,82.20273570481702,-0.0007898894154817482,-0.004716981132075415,52606669.5,50236335.9,831726.0,793623.0,0,0,-0.0039525691699605625,0.005533596837944632,0.0,-0.004716981132075415,2.0
112,00733 富邦臺灣中小,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.009136003861003772,domestic_etf,00733 富邦臺灣中小,49.21,48.83,57.86815725807382,0.0,-0.016911616670022278,20579966.47,27337524.33,418207.0,559851.0,0,0,-0.009744767323714654,0.007909373094899586,0.0,-0.016911616670022278,1.0
113,00752 中信中國50,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.050235299625468355,foreign_etf,00752 中信中國50,18.69,17.83,18.69,-0.01111111111111096,-0.012188365650969701,98172850.86,101273740.28999999,5252694.0,5679963.0,0,0,-0.046013911182450684,0.0,0.0,-0.046013911182450684,0.0
114,00830 國泰費城半導體,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.031982942430703654,foreign_etf,00830 國泰費城半導體,32.83,31.78,36.33278938896529,-0.005754088431253912,-0.03139286802804031,76069145.46,164327261.28,2317062.0,5170776.0,0,0,-0.031982942430703654,0.0009137983551630313,0.0009137983551630313,-0.03286670724284857,1.0
115,00861 元大全球未來通訊,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.02086792150180894,foreign_etf,00861 元大全球未來通訊,31.1,30.63,31.1,-0.0047999999999999154,-0.013526570048309261,9845669.1,3256244.67,316581.0,106309.0,0,0,-0.01651600482315141,0.0,0.0,-0.01651600482315141,0.0
116,00876 元大全球5G,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.02088859416445621,foreign_etf,00876 元大全球5G,30.16,29.53,30.16,-0.0013245033112582183,-0.020238885202388812,20392684.0,12901066.4,676150.0,436880.0,0,0,-0.02088859416445621,0.0,0.0,-0.02088859416445621,0.0
117,00877 復華中國5G,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.046435893155258645,其他證券,00877 復華中國5G,11.98,11.44,11.98,0.03633217993079585,-0.0394626364399665,53636328.88,20456824.96,4477156.0,1788184.0,0,0,-0.046435893155258645,0.009410955759599382,0.009410955759599382,-0.05532617671345985,1.0
118,00878 國泰永續高股息,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.0014250000000001206,domestic_etf,00878 國泰永續高股息,19.28,19.28,22.52284309445593,-0.004132231404958553,-0.0036175710594316124,1525812972.5600002,983620639.0400001,79139677.0,51017668.0,0,0,-0.009193996369294744,0.002200531639004133,0.0,-0.009193996369294744,1.0
119,00881 國泰台灣科技龍頭,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.016949152542372836,domestic_etf,00881 國泰台灣科技龍頭,17.11,16.82,18.99402519499226,0.0035190615835776207,-0.009422850412249661,354347843.34999996,166118726.84,20709985.0,9876262.0,0,0,-0.016949152542372836,0.0,0.0,-0.016949152542372836,0.0
120,00888 永豐台灣ESG,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.009706202487906102,其他證券,00888 永豐台灣ESG,14.47,14.35,15.91534077014712,0.004861111111111205,-0.007607192254495243,76880484.65,64121310.4,5313095.0,4468384.0,0,0,-0.009706202487906102,0.0,0.0,-0.009706202487906102,0.0
121,00891 中信關鍵半導體,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.02186177715091675,domestic_etf,00891 中信關鍵半導體,14.18,13.87,15.683979350650613,0.00781805259417201,-0.009992862241256284,150205010.66,80421658.14999999,10592737.0,5798245.0,0,0,-0.02186177715091675,0.0,0.0,-0.02186177715091675,0.0
122,00893 國泰智能電動車,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.02704257767548901,foreign_etf,00893 國泰智能電動車,17.38,16.91,17.38,-0.0005750431282347535,-0.04517221908526259,284110077.9,369289102.64,16346955.0,21838504.0,0,0,-0.02704257767548901,0.018987341772152,0.018987341772152,-0.04517221908526259,1.0
123,00894 中信小資高價30,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.019519983221476633,domestic_etf,00894 中信小資高價30,14.9,14.63,15.905906046681027,0.00472016183411994,-0.008807588075880779,33673597.7,13210451.100000001,2259973.0,902970.0,0,0,-0.019519983221476633,0.0,0.0,-0.019519983221476633,0.0
124,00895 富邦未來車,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.019905709795704385,foreign_etf,00895 富邦未來車,19.09,18.71,19.09,0.00526592943654558,-0.03656024716786821,84850640.21,132455050.12,4444769.0,7079372.0,0,0,-0.019905709795704385,0.01728653745416464,0.01728653745416464,-0.03656024716786821,1.0
125,00896 中信綠能及電動車,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.007965686274509776,domestic_etf,00896 中信綠能及電動車,16.32,16.19,17.16110702131169,0.003073140749846548,-0.009785932721712576,36480716.160000004,32334570.860000003,2235338.0,1997194.0,0,0,-0.007965686274509776,0.0018382352941177516,0.0018382352941177516,-0.009785932721712576,1.0
126,00900 富邦特選高股息30,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.008964955175223999,domestic_etf,00900 富邦特選高股息30,12.27,12.16,13.938761633202601,-0.006477732793522151,-0.01218521527213634,175739394.03,144882727.68,14322689.0,11914698.0,0,0,-0.008964955175223999,0.0032599837000815146,0.0032599837000815146,-0.01218521527213634,1.0
127,00901 永豐智能車供應鏈,2023-06-19,2023-06-26,2023-06-16,2023-06-21,0.01020408163265306,3.0,3981.0,3984.0,-0.019803680981595018,domestic_etf,00901 永豐智能車供應鏈,14.67,14.4,15.339029850746266,0.0013651877133105117,-0.012345679012345623,15852915.45,8804808.0,1080635.0,611445.0,0,0,-0.019803680981595018,0.0,0.0,-0.019803680981595018,0.0
